metric_00,metric_01,metric_02,metric_03,metric_04,metric_05,metric_06,metric_07,metric_08,metric_09,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23,metric_24,metric_25,metric_26,metric_27,metric_28,metric_29,metric_30,metric_31,metric_32,metric_33,metric_34,metric_35,metric_36,metric_37,timestamp,anomaly,anomaly_pred,hybrid_score
0.16129,0.134534,0.149387,0.156794,0.0,0.953846,0.286252,0.0,0.02952,0.000489,0.162492,0.094595,0.027397,0.064834,0.122077,0.177018,0.0,0.0,0.152358,0.167683,0.186134,0.155372,0.999928,0.020769,0.079937,0.019011,0.0,0.155818,0.0,0.040115,0.143177,0.119403,0.000386,3.4e-05,0.146818,0.14688,0.0,0.0,2024-05-08 06:40:00,0,1,0.33199960232527054
0.16129,0.102754,0.136009,0.150987,0.0,0.953846,0.285311,0.0,0.031365,0.000122,0.174476,0.094595,0.041096,0.067055,0.127626,0.18947,0.0,0.0,0.15736,0.167604,0.183715,0.154158,0.999928,0.014904,0.079587,0.01407,0.0,0.153434,0.0,0.040115,0.141689,0.111168,0.000386,2.2e-05,0.14537,0.145432,0.0,0.0,2024-05-08 06:45:00,0,1,0.3433074898776275
0.16129,0.088983,0.125975,0.146341,0.0,0.95641,0.286252,0.0,0.028243,0.000244,0.161799,0.094595,0.027397,0.067462,0.114546,0.175883,0.0,0.0,0.151015,0.167279,0.18388,0.153542,0.999928,0.020897,0.078713,0.019097,0.0,0.15434,0.0,0.040115,0.141849,0.117859,0.000386,3.4e-05,0.148049,0.148111,0.0,0.0,2024-05-08 06:50:00,0,1,0.32769042728603004
0.172043,0.158898,0.146042,0.15331,0.0,0.95641,0.287194,0.0,0.027108,0.0,0.190428,0.067568,0.027397,0.064951,0.111574,0.206351,0.0,0.0,0.1624,0.176271,0.193226,0.161637,0.999928,0.020449,0.08396,0.018635,0.0,0.161511,0.0,0.040115,0.148731,0.123006,0.000386,4.5e-05,0.148266,0.148328,0.0,0.0,2024-05-08 06:55:00,0,1,0.3422594187399804
0.172043,0.117585,0.136009,0.148664,0.0,0.948718,0.285311,0.0,0.032075,0.000244,0.215359,0.094595,0.027397,0.076865,0.122473,0.231975,0.0,0.0,0.165825,0.174367,0.191302,0.159887,0.999928,0.017532,0.08326,0.016555,0.0,0.15966,0.0,0.040115,0.146922,0.120432,0.000386,2.2e-05,0.146818,0.146808,0.0,0.0,2024-05-08 07:00:00,0,1,0.3603974610295905
0.172043,0.076271,0.119287,0.142857,0.0,0.948718,0.284369,0.0,0.028811,0.000244,0.128699,0.094595,0.027397,0.070515,0.114546,0.142273,0.0,0.0,0.166712,0.171797,0.19001,0.158554,0.999928,0.015641,0.082561,0.014561,0.0,0.158596,0.0,0.040115,0.145754,0.120432,0.000386,2.2e-05,0.145805,0.145867,0.0,0.0,2024-05-08 07:05:00,0,1,0.3560184310552149
0.16129,0.216102,0.149387,0.150987,0.0,0.953846,0.286252,0.0,0.027108,0.000244,0.174707,0.121622,0.041096,0.06453,0.112168,0.189395,0.0,0.0,0.162005,0.168964,0.187509,0.156665,0.999928,0.020833,0.081161,0.019097,0.0,0.156172,0.0,0.040115,0.143721,0.11683,0.000386,4.5e-05,0.144429,0.144491,0.0,0.0,2024-05-08 07:10:00,0,1,0.31385946262276393
0.16129,0.118644,0.133779,0.14518,0.0,0.953846,0.287194,0.0,0.028527,0.000244,0.1749,0.067568,0.027397,0.06512,0.117519,0.190303,0.0,0.0,0.158716,0.169051,0.185172,0.155193,0.999928,0.021026,0.080987,0.019329,0.0,0.154399,0.0,0.040115,0.142473,0.114256,0.000386,2.2e-05,0.143271,0.143333,0.0,0.0,2024-05-08 07:15:00,0,1,0.3425155224862287
0.16129,0.086864,0.123746,0.140534,0.0,0.951282,0.288136,0.0,0.028811,0.000122,0.144151,0.067568,0.027397,0.062997,0.120293,0.160024,0.0,0.0,0.157521,0.169964,0.186244,0.155769,0.999928,0.019936,0.080637,0.018606,0.0,0.155581,0.0,0.040115,0.143241,0.118374,0.000386,3.4e-05,0.145732,0.145722,0.0,0.0,2024-05-08 07:20:00,0,1,0.3445646305820186
0.16129,0.130297,0.128205,0.141696,0.0,0.948718,0.287194,0.0,0.030372,0.000122,0.173281,0.121622,0.041096,0.076781,0.11633,0.188524,0.0,0.0,0.153319,0.170955,0.183852,0.153303,0.999928,0.017949,0.077663,0.016555,0.0,0.153651,0.0,0.040115,0.141113,0.115286,0.000386,3.4e-05,0.144791,0.144853,0.0,0.0,2024-05-08 07:25:00,0,1,0.31728835934507305
0.16129,0.118644,0.125975,0.139373,0.0,0.948718,0.286252,0.0,0.03321,0.000489,0.177482,0.135135,0.041096,0.064063,0.137931,0.191779,0.0,0.0,0.158087,0.176385,0.189818,0.158674,0.999928,0.017917,0.081511,0.016584,0.0,0.158694,0.0,0.040115,0.146026,0.123006,0.000386,3.4e-05,0.148194,0.148255,0.0,0.0,2024-05-08 07:30:00,0,1,0.3277042380498328
0.16129,0.275424,0.177258,0.156794,0.0,0.948718,0.287194,0.0,0.032785,0.000122,0.158254,0.081081,0.027397,0.07708,0.12505,0.17452,0.0,0.0,0.155771,0.173165,0.185364,0.155252,0.999928,0.020256,0.080112,0.018577,0.0,0.154951,0.0,0.040115,0.142825,0.114771,0.000773,5.6e-05,0.144502,0.144491,0.0,0.0,2024-05-08 07:35:00,0,1,0.34953912041740026
0.172043,0.186441,0.172798,0.157956,0.0,0.951282,0.288136,0.0,0.03023,0.000122,0.159949,0.081081,0.027397,0.075112,0.116924,0.173158,0.0,0.0,0.161857,0.176481,0.191852,0.160424,0.999928,0.017724,0.082561,0.01641,0.0,0.159994,0.0,0.040115,0.147322,0.120432,0.000386,4.5e-05,0.147615,0.147676,0.0,0.0,2024-05-08 07:40:00,0,1,0.34475382184926273
0.172043,0.221398,0.181717,0.16144,0.0,0.951282,0.289077,0.0,0.027675,0.000244,0.144883,0.081081,0.027397,0.065592,0.113555,0.161576,0.0,0.0,0.169583,0.173744,0.187234,0.156167,0.999928,0.017724,0.079762,0.01641,0.0,0.156192,0.0,0.040115,0.143497,0.112198,0.000386,4.5e-05,0.145081,0.145143,0.0,0.0,2024-05-08 07:45:00,0,1,0.3439428402370197
0.172043,0.144068,0.167224,0.157956,0.0,0.951282,0.290019,0.0,0.029236,0.000244,0.159641,0.067568,0.027397,0.071483,0.115537,0.17418,0.0,0.0,0.17026,0.179701,0.192677,0.1611,0.999928,0.015353,0.083435,0.014099,0.0,0.160822,0.0,0.041547,0.148059,0.11683,0.000386,2.2e-05,0.148556,0.148617,0.0,0.0,2024-05-08 07:50:00,0,1,0.3650102433402736
0.172043,0.147246,0.16388,0.157956,0.0,0.951282,0.29096,0.0,0.030372,0.000489,0.178214,0.108108,0.041096,0.066265,0.124455,0.193937,0.0,0.0,0.160527,0.179376,0.189763,0.158077,0.999928,0.017981,0.079587,0.016526,0.0,0.158714,0.0,0.040115,0.14561,0.117859,0.000386,5.6e-05,0.149714,0.149776,0.0,0.0,2024-05-08 07:55:00,0,1,0.3460544830405357
0.172043,0.144068,0.157191,0.155633,0.0,0.948718,0.29096,0.0,0.031791,0.0,0.157868,0.121622,0.041096,0.061963,0.133967,0.173763,0.0,0.0,0.156227,0.177946,0.189158,0.158813,0.999928,0.022179,0.081686,0.020224,0.0,0.158221,0.0,0.040115,0.14617,0.118374,0.000386,3.4e-05,0.147977,0.147966,0.0,0.0,2024-05-08 08:00:00,0,1,0.31929530898397973
0.182796,0.115466,0.143813,0.150987,0.0,0.948718,0.29096,0.0,0.02952,0.0,0.163379,0.108108,0.041096,0.065695,0.121086,0.176867,0.0,0.0,0.172503,0.187122,0.202161,0.169952,0.999928,0.015929,0.089557,0.015226,0.0,0.168604,0.0,0.040115,0.155965,0.13124,0.000386,3.4e-05,0.151669,0.151658,0.0,0.0,2024-05-08 08:05:00,0,1,0.3442748838563786
0.182796,0.179025,0.157191,0.154472,0.0,0.941026,0.29096,0.0,0.03392,0.000122,0.248574,0.108108,0.041096,0.06223,0.143084,0.26759,0.0,0.0,0.174893,0.185991,0.202546,0.170648,0.999928,0.016026,0.090957,0.014879,0.0,0.16823,0.0,0.040115,0.156013,0.129696,0.000386,4.5e-05,0.149642,0.149703,0.0,0.0,2024-05-08 08:10:00,0,1,0.3717421717940442
0.182796,0.097458,0.137124,0.147503,0.0,0.933333,0.289077,0.0,0.034488,0.000122,0.157791,0.094595,0.041096,0.089686,0.122077,0.172136,0.0,0.0,0.177135,0.188307,0.203948,0.170529,0.999928,0.023846,0.090257,0.021813,0.0,0.16951,0.0,0.040115,0.156125,0.132784,0.000773,4.5e-05,0.149859,0.149848,0.0,0.0,2024-05-08 08:15:00,0,1,0.35362208754180374
0.182796,0.116525,0.132664,0.14518,0.0,0.938462,0.288136,0.0,0.032501,0.000244,0.128121,0.094595,0.027397,0.071053,0.128815,0.141289,0.0,0.0,0.177554,0.18535,0.199329,0.167346,0.999928,0.029551,0.088858,0.026985,0.0,0.165649,0.0,0.041547,0.153132,0.125579,0.000386,2.2e-05,0.145732,0.145794,0.0,0.0,2024-05-08 08:20:00,0,1,0.32971762285224526
0.193548,0.106992,0.12709,0.142857,0.0,0.935897,0.289077,0.0,0.01916,0.0,0.175285,0.054054,0.013699,0.038112,0.096908,0.194996,0.0,0.0,0.171443,0.199386,0.206971,0.175542,0.999928,0.023301,0.09393,0.021409,0.0,0.172584,0.0,0.040115,0.160878,0.133299,0.000773,2.2e-05,0.151669,0.151658,0.0,0.0,2024-05-08 08:25:00,0,1,0.32602011214836113
0.193548,0.134534,0.13155,0.142857,0.0,0.928205,0.288136,0.0,0.037184,0.0,0.17332,0.108108,0.041096,0.075986,0.143282,0.187313,0.0,0.0,0.189111,0.207272,0.212964,0.180156,0.999928,0.023109,0.096379,0.021524,0.0,0.17678,0.0,0.038682,0.164511,0.135358,0.000773,3.4e-05,0.149859,0.14992,0.0,0.0,2024-05-08 08:30:00,0,1,0.3283893906412375
0.193548,0.190678,0.148272,0.148664,0.0,0.935897,0.287194,0.0,0.030514,0.000122,0.145076,0.081081,0.027397,0.07715,0.116528,0.157223,0.0,0.0,0.185772,0.202579,0.21181,0.179918,0.999928,0.024872,0.098478,0.02294,0.0,0.175598,0.0,0.040115,0.164047,0.134328,0.000773,3.4e-05,0.146963,0.147025,0.0,0.0,2024-05-08 08:35:00,0,1,0.36221851170850783
0.236559,0.282839,0.181717,0.160279,0.0,0.94359,0.288136,0.0,0.031223,0.000366,0.143573,0.081081,0.027397,0.077997,0.11851,0.157867,0.0,0.0,0.215145,0.238168,0.263958,0.223778,0.999928,0.021314,0.128564,0.019791,0.0,0.219453,0.0,0.044413,0.204587,0.191457,0.000773,3.4e-05,0.176283,0.176343,0.0,0.0,2024-05-08 08:40:00,0,1,0.3718833148257231
0.204301,0.316737,0.210702,0.171893,0.0,0.94359,0.290019,0.0,0.022282,0.0,0.196247,0.094595,0.027397,0.049086,0.102854,0.211953,0.0,0.0,0.192881,0.209378,0.222476,0.187914,0.999928,0.022468,0.102676,0.020773,0.0,0.184897,0.0,0.041547,0.171841,0.14771,0.000386,2.2e-05,0.156447,0.156508,0.0,0.0,2024-05-08 08:45:00,0,1,0.3225237584590773
0.182796,0.224576,0.207358,0.173055,0.0,0.933333,0.289077,0.0,0.030088,0.000122,0.17567,0.081081,0.027397,0.072998,0.117915,0.195375,0.0,0.0,0.17679,0.197939,0.206449,0.17403,0.999928,0.020673,0.092706,0.019184,0.0,0.172111,0.0,0.040115,0.159598,0.137416,0.000386,4.5e-05,0.150945,0.151006,0.0,0.0,2024-05-08 08:50:00,0,1,0.3419727195464425
0.193548,0.167373,0.192865,0.170732,0.0,0.930769,0.287194,0.0,0.03463,0.000366,0.158446,0.121622,0.041096,0.075785,0.133175,0.1696,0.0,0.0,0.179969,0.192754,0.20337,0.171623,0.999928,0.022724,0.092006,0.02086,0.0,0.168998,0.0,0.040115,0.156909,0.129182,0.000386,1.1e-05,0.145949,0.146011,0.0,0.0,2024-05-08 08:55:00,0,1,0.3456780918940508
0.182796,0.175847,0.186176,0.16957,0.0,0.935897,0.287194,0.0,0.033352,0.0,0.159718,0.081081,0.027397,0.076019,0.128617,0.176034,0.0,0.0,0.174499,0.187771,0.200594,0.169037,0.999928,0.018141,0.090082,0.016959,0.0,0.16691,0.0,0.040115,0.154749,0.129696,0.000773,6.7e-05,0.145805,0.145867,0.0,0.0,2024-05-08 09:00:00,0,1,0.3795696106705781
0.182796,0.173729,0.186176,0.170732,0.0,0.930769,0.287194,0.0,0.037326,0.000122,0.15783,0.108108,0.041096,0.093006,0.129608,0.174974,0.0,0.0,0.171899,0.185324,0.196663,0.165994,0.999928,0.018365,0.089033,0.017277,0.0,0.163718,0.0,0.040115,0.152012,0.125579,0.000773,4.5e-05,0.143198,0.14326,0.0,0.0,2024-05-08 09:05:00,0,1,0.33856203384205297
0.182796,0.168432,0.179487,0.16957,0.0,0.933333,0.288136,0.0,0.030372,0.000122,0.129855,0.067568,0.027397,0.074611,0.117519,0.142462,0.0,0.0,0.173451,0.194886,0.200539,0.170449,0.999928,0.017628,0.092531,0.016613,0.0,0.167579,0.0,0.040115,0.156477,0.125064,0.000773,2.2e-05,0.147759,0.147821,0.0,0.0,2024-05-08 09:10:00,0,1,0.3713797337180431
0.182796,0.199153,0.187291,0.173055,0.0,0.925641,0.285311,0.0,0.028527,0.0,0.189696,0.094595,0.027397,0.065606,0.117122,0.210666,0.0,0.0,0.166083,0.181973,0.194189,0.163686,0.999928,0.016122,0.086934,0.014879,0.0,0.161827,0.0,0.040115,0.150059,0.121976,0.000773,2.2e-05,0.143271,0.14326,0.0,0.0,2024-05-08 09:15:00,0,1,0.34018882709082093
0.172043,0.099576,0.15942,0.163763,0.0,0.923077,0.283427,0.0,0.033352,0.0,0.144266,0.081081,0.027397,0.087386,0.119501,0.154915,0.0,0.0,0.167439,0.181683,0.189515,0.159927,0.999928,0.019679,0.084485,0.018028,0.0,0.158202,0.0,0.038682,0.14681,0.117859,0.000386,2.2e-05,0.141316,0.141378,0.0,0.0,2024-05-08 09:20:00,0,1,0.35199812573709616
0.172043,0.163136,0.173913,0.16957,0.0,0.933333,0.284369,0.0,0.03463,0.0,0.176711,0.108108,0.041096,0.080545,0.129409,0.191666,0.0,0.0,0.161931,0.180797,0.189708,0.159807,0.999928,0.015801,0.08396,0.014937,0.0,0.158596,0.0,0.040115,0.146922,0.122491,0.000773,2.2e-05,0.142692,0.142754,0.0,0.0,2024-05-08 09:25:00,0,1,0.33725035883507054
0.193548,0.21822,0.180602,0.171893,0.0,0.930769,0.283427,0.0,0.04059,0.001857,0.21613,0.081081,0.041096,0.096625,0.137733,0.231293,0.0,0.0,0.177123,0.193237,0.213926,0.181071,0.999928,0.018974,0.099003,0.018,0.0,0.178356,0.0,0.041547,0.166,0.142048,0.000773,2.2e-05,0.156736,0.156797,0.0,0.0,2024-05-08 09:30:00,0,1,0.3441742987171377
0.172043,0.252119,0.19175,0.176539,0.0,0.930769,0.283427,0.0,0.042152,0.000122,0.190544,0.081081,0.041096,0.106005,0.136742,0.204118,0.0,0.0,0.170507,0.182876,0.193749,0.163428,0.999928,0.02266,0.085709,0.020715,0.0,0.161511,0.0,0.040115,0.149835,0.119918,0.000773,4.5e-05,0.146746,0.146735,0.0,0.0,2024-05-08 09:35:00,0,1,0.35575860888630223
0.172043,0.111229,0.160535,0.166086,0.0,0.930769,0.283427,0.0,0.052086,0.0,0.141261,0.108108,0.041096,0.102063,0.173008,0.158245,0.0,0.0,0.171468,0.176692,0.190065,0.159947,0.999928,0.022019,0.08466,0.02008,0.0,0.157946,0.0,0.038682,0.146314,0.11683,0.000386,3.4e-05,0.141171,0.141234,0.0,0.0,2024-05-08 09:40:00,0,1,0.3263994054429385
0.172043,0.15572,0.167224,0.168409,0.0,0.928205,0.282486,0.0,0.029662,0.000122,0.173474,0.094595,0.027397,0.067214,0.12069,0.187767,0.0,0.0,0.160933,0.171639,0.183797,0.15388,0.999928,0.02109,0.079937,0.019386,0.0,0.153335,0.0,0.040115,0.141321,0.115286,0.000386,4.5e-05,0.139144,0.139207,0.0,0.0,2024-05-08 09:45:00,0,1,0.3464123736433341
0.172043,0.163136,0.169454,0.16957,0.0,0.930769,0.283427,0.0,0.056486,0.000122,0.161298,0.121622,0.054795,0.104387,0.185295,0.175504,0.0,0.0,0.166342,0.172701,0.186849,0.157222,0.999928,0.018173,0.08361,0.016699,0.0,0.155463,0.0,0.040115,0.143961,0.114771,0.000773,3.4e-05,0.139651,0.139641,0.0,0.0,2024-05-08 09:50:00,0,1,0.3154537410692554
0.172043,0.106992,0.149387,0.162602,0.0,0.933333,0.286252,0.0,0.054073,0.000122,0.156635,0.162162,0.068493,0.083079,0.200159,0.172287,0.0,0.0,0.166059,0.17399,0.186931,0.157182,0.999928,0.017115,0.082561,0.015862,0.0,0.155562,0.0,0.038682,0.143945,0.1158,0.000773,7.9e-05,0.140954,0.141016,0.0,0.0,2024-05-08 09:55:00,0,1,0.3692839965524501
0.16129,0.116525,0.141583,0.159117,0.0,0.928205,0.285311,0.0,0.051519,0.0,0.159217,0.148649,0.068493,0.116595,0.158541,0.175618,0.0,0.0,0.156141,0.168885,0.179069,0.150558,0.997344,0.018974,0.078188,0.017451,0.0,0.149356,0.0,0.040115,0.138168,0.107566,0.000386,2.2e-05,0.13661,0.136673,0.0,0.0,2024-05-08 10:00:00,0,1,0.3311097924794787
0.16129,0.100636,0.132664,0.154472,0.0,0.923077,0.284369,0.0,0.05606,0.0,0.156674,0.175676,0.068493,0.100819,0.187673,0.173082,0.0,0.0,0.154219,0.169297,0.181681,0.153005,0.999354,0.016122,0.079762,0.014706,0.0,0.151582,0.0,0.038682,0.14044,0.113742,0.000773,4.5e-05,0.14052,0.140582,0.0,0.0,2024-05-08 10:05:00,0,1,0.32251065651645344
0.16129,0.086864,0.12709,0.150987,0.0,0.923077,0.284369,0.0,0.032075,0.000244,0.335119,0.121622,0.041096,0.063661,0.133967,0.346278,0.0,0.0,0.149931,0.165156,0.173544,0.145545,0.961961,0.015,0.07399,0.013926,0.0,0.145218,0.0,0.040115,0.134007,0.106022,0.000386,6.7e-05,0.136248,0.136311,0.0,0.0,2024-05-08 10:10:00,0,1,0.4248953582976737
0.16129,0.112288,0.125975,0.149826,0.0,0.928205,0.285311,0.0,0.044848,0.0,0.161105,0.108108,0.054795,0.098804,0.151605,0.175429,0.0,0.0,0.152297,0.168358,0.179811,0.150638,0.980191,0.020577,0.077313,0.018982,0.0,0.150341,0.0,0.038682,0.138616,0.113742,0.000386,4.5e-05,0.139941,0.140003,0.0,0.0,2024-05-08 10:15:00,0,1,0.3131064520187153
0.16129,0.09428,0.118172,0.14518,0.0,0.928205,0.285311,0.0,0.037894,0.0,0.141723,0.094595,0.041096,0.089597,0.134562,0.157943,0.0,0.0,0.158531,0.170578,0.179701,0.151035,0.973373,0.020256,0.077488,0.018606,0.0,0.150124,0.0,0.040115,0.138808,0.110139,0.000386,4.5e-05,0.140447,0.140437,0.0,0.0,2024-05-08 10:20:00,0,1,0.32402180219515886
0.16129,0.117585,0.120401,0.14518,0.0,0.925641,0.284369,0.0,0.034772,0.0,0.156019,0.121622,0.041096,0.065082,0.143678,0.171227,0.0,0.0,0.147947,0.16542,0.171894,0.144988,0.985933,0.016314,0.07434,0.015486,0.0,0.143938,0.0,0.038682,0.133494,0.102934,0.000386,4.5e-05,0.135886,0.135949,0.0,0.0,2024-05-08 10:25:00,0,1,0.3216517888853119
0.16129,0.129237,0.124861,0.144019,0.0,0.917949,0.282486,0.0,0.050383,0.0,0.197596,0.135135,0.054795,0.10001,0.169045,0.216835,0.0,0.0,0.154342,0.166727,0.181543,0.152149,0.968779,0.016795,0.078888,0.015544,0.0,0.151562,0.0,0.038682,0.139816,0.116315,0.000386,4.5e-05,0.139651,0.139713,0.0,0.0,2024-05-08 10:30:00,0,1,0.3335390021993202
0.16129,0.097458,0.115942,0.140534,0.0,0.915385,0.279661,0.0,0.043287,0.000122,0.161645,0.094595,0.041096,0.098215,0.146651,0.172817,0.0,0.0,0.147344,0.161305,0.172911,0.145744,0.956434,0.019327,0.075914,0.017653,0.0,0.144568,0.0,0.040115,0.134007,0.104992,0.000386,4.5e-05,0.135235,0.135225,0.0,0.0,2024-05-08 10:35:00,0,1,0.321800240877689
0.16129,0.059322,0.102564,0.133566,0.0,0.923077,0.280603,0.0,0.0369,0.000244,0.164188,0.121622,0.041096,0.078534,0.140111,0.179592,0.0,0.0,0.149093,0.166113,0.176952,0.148529,0.939783,0.013558,0.076264,0.012539,0.0,0.147937,0.0,0.038682,0.136631,0.113227,0.000386,3.4e-05,0.137841,0.137904,0.0,0.0,2024-05-08 10:40:00,0,1,0.32627127558028
0.16129,0.086864,0.102564,0.131243,0.0,0.923077,0.277778,0.0,0.025972,0.000122,0.226803,0.067568,0.027397,0.065283,0.107015,0.240755,0.0,0.0,0.146789,0.159147,0.170025,0.142542,0.939927,0.017147,0.073465,0.016324,0.0,0.142027,0.0,0.038682,0.131046,0.102934,0.000386,5.6e-05,0.132411,0.132474,0.0,0.0,2024-05-08 10:45:00,0,1,0.3631772029985319
0.182796,0.204449,0.128205,0.138211,0.0,0.925641,0.276836,0.0,0.051661,0.0,0.174283,0.135135,0.054795,0.112668,0.162505,0.187729,0.0,0.0,0.158827,0.165849,0.178602,0.149225,0.95098,0.016603,0.076614,0.015197,0.0,0.148824,0.0,0.038682,0.136919,0.111168,0.000773,5.6e-05,0.137262,0.137324,0.0,0.0,2024-05-08 10:50:00,0,1,0.32254350773073215
0.16129,0.177966,0.138239,0.141696,0.0,0.923077,0.278719,0.0,0.052512,0.0,0.144112,0.121622,0.054795,0.104476,0.172216,0.163052,0.0,0.0,0.155106,0.161639,0.171839,0.143715,0.934903,0.015545,0.073465,0.014793,0.0,0.143386,0.0,0.040115,0.132038,0.101904,0.000386,2.2e-05,0.133135,0.133198,0.0,0.0,2024-05-08 10:55:00,0,1,0.32065290714317624
0.16129,0.174788,0.141583,0.141696,0.0,0.917949,0.277778,0.0,0.036617,0.000122,0.171239,0.081081,0.027397,0.09057,0.129013,0.184437,0.0,0.0,0.150941,0.159147,0.16942,0.141647,0.945023,0.015321,0.072416,0.014475,0.0,0.141475,0.0,0.040115,0.130214,0.102419,0.000386,3.4e-05,0.129878,0.129941,0.0,0.0,2024-05-08 11:00:00,0,1,0.33676660926559737
0.172043,0.161017,0.143813,0.142857,0.0,0.920513,0.277778,0.0,0.033352,0.000867,0.142378,0.121622,0.041096,0.077085,0.127031,0.157867,0.0,0.0,0.151865,0.158954,0.173901,0.14465,0.927008,0.014263,0.07399,0.013319,0.0,0.144962,0.0,0.038682,0.13287,0.113742,0.000386,4.5e-05,0.132773,0.132764,0.0,0.0,2024-05-08 11:05:00,0,1,0.3169132455941723
0.16129,0.132415,0.139353,0.141696,0.0,0.920513,0.278719,0.0,0.037042,0.000122,0.172125,0.108108,0.041096,0.089597,0.131589,0.187237,0.0,0.0,0.140801,0.153068,0.165957,0.138902,0.91696,0.018654,0.071366,0.017046,0.0,0.138737,0.0,0.038682,0.127829,0.104992,0.000386,3.4e-05,0.128792,0.128782,0.0,0.0,2024-05-08 11:10:00,0,1,0.31159910371188976
0.16129,0.134534,0.140468,0.141696,0.0,0.920513,0.280603,0.0,0.041442,0.000244,0.154632,0.148649,0.054795,0.091304,0.145065,0.171,0.0,0.0,0.144695,0.155051,0.170355,0.141448,0.895787,0.018397,0.072591,0.016786,0.0,0.142638,0.0,0.040115,0.13047,0.113227,0.000386,3.4e-05,0.131326,0.131316,0.0,0.0,2024-05-08 11:15:00,0,0,0.2977927908578754
0.16129,0.072034,0.119287,0.134727,0.0,0.915385,0.280603,0.0,0.024269,0.0,0.125462,0.094595,0.027397,0.045023,0.116528,0.142917,0.0,0.0,0.142773,0.153305,0.163702,0.137171,0.906122,0.016282,0.070142,0.01485,0.0,0.136511,0.0,0.038682,0.125908,0.099846,0.000773,3.4e-05,0.125606,0.12567,0.0,0.0,2024-05-08 11:20:00,0,1,0.34815250051816266
0.16129,0.081568,0.115942,0.132404,0.0,0.912821,0.278719,0.0,0.040732,0.0,0.188155,0.094595,0.041096,0.089443,0.144669,0.201128,0.0,0.0,0.143426,0.154182,0.166424,0.138782,0.901457,0.017276,0.070666,0.01589,0.0,0.138894,0.0,0.038682,0.127557,0.106022,0.000386,2.2e-05,0.12843,0.128493,0.0,0.0,2024-05-08 11:25:00,0,1,0.3307740696587948
0.16129,0.165254,0.12932,0.134727,0.0,0.915385,0.278719,0.0,0.03463,0.0,0.158755,0.067568,0.027397,0.08012,0.129608,0.174672,0.0,0.0,0.146888,0.155752,0.169833,0.142204,0.881002,0.020288,0.07399,0.018635,0.0,0.141456,0.0,0.038682,0.130406,0.105507,0.000386,3.4e-05,0.128719,0.12871,0.0,0.0,2024-05-08 11:30:00,0,1,0.3334992799667006
0.16129,0.105932,0.118172,0.131243,0.0,0.917949,0.278719,0.0,0.032926,0.0,0.156751,0.067568,0.027397,0.084108,0.120293,0.170887,0.0,0.0,0.152703,0.157998,0.17008,0.141507,0.884734,0.019487,0.072066,0.017711,0.0,0.141653,0.0,0.040115,0.129877,0.104992,0.000386,4.5e-05,0.129298,0.129362,0.0,0.0,2024-05-08 11:35:00,0,1,0.33536154738817286
0.16129,0.091102,0.112598,0.127758,0.0,0.920513,0.277778,0.0,0.033778,0.000122,0.15521,0.081081,0.027397,0.077478,0.128419,0.170168,0.0,0.0,0.151619,0.155638,0.168706,0.140612,0.881791,0.01859,0.072066,0.017046,0.0,0.140746,0.0,0.038682,0.129205,0.103963,0.000386,3.4e-05,0.129733,0.129796,0.0,0.0,2024-05-08 11:40:00,0,1,0.32920518775959823
0.16129,0.10911,0.111483,0.126597,0.0,0.915385,0.276836,0.0,0.035055,0.0,0.159333,0.108108,0.041096,0.076599,0.134562,0.17664,0.0,0.0,0.144029,0.152551,0.163208,0.135997,0.884519,0.014615,0.068917,0.013695,0.0,0.136392,0.0,0.040115,0.125172,0.098816,0.000386,5.6e-05,0.127778,0.127841,0.0,0.0,2024-05-08 11:45:00,0,1,0.3344653971020531
0.172043,0.10911,0.112598,0.126597,0.0,0.915385,0.278719,0.0,0.040732,0.0,0.160797,0.081081,0.041096,0.104434,0.133175,0.174255,0.0,0.0,0.142921,0.156112,0.168238,0.140493,0.865714,0.017051,0.071191,0.01563,0.0,0.140451,0.0,0.038682,0.129157,0.104478,0.000386,3.4e-05,0.130674,0.130665,0.0,0.0,2024-05-08 11:50:00,0,1,0.3130677729172549
0.16129,0.133475,0.118172,0.127758,0.0,0.917949,0.281544,0.0,0.0369,0.0,0.138409,0.094595,0.041096,0.083827,0.135751,0.154801,0.0,0.0,0.14,0.149033,0.161613,0.135162,0.863418,0.017179,0.069617,0.01563,0.0,0.135171,0.0,0.038682,0.124436,0.10036,0.000386,3.4e-05,0.124955,0.125018,0.0,0.0,2024-05-08 11:55:00,0,1,0.3161638754276759
0.150538,0.181144,0.136009,0.133566,0.0,0.915385,0.280603,0.0,0.037468,0.000244,0.245993,0.081081,0.041096,0.096751,0.127428,0.259415,0.0,0.0,0.148539,0.153252,0.164747,0.137589,0.880643,0.015032,0.070492,0.013839,0.0,0.137279,0.0,0.038682,0.126276,0.099846,0.000386,3.4e-05,0.125606,0.125597,0.0,0.0,2024-05-08 12:00:00,0,1,0.34183244781332695
